104623,809
1046267,77
104628,441
10464,74
1046624,390
1046625,32
1047172,367
10479,1
1048207,23
1048245,3
1048260,19
1048264,1
1048332,756
1048396,122
10484,93
1048758,248
1048834,96
1048854,1
10491,298
10492,35
1049283,48
10493,22
104955,472
1049583,169
10497,500
1050107,107
1050174,334
1050219,19
1050221,22
1050370,249
10506,196
10509,35
1050903,30
1051,40
1051074,40
10514,25
1051631,9547
1051646,715
1051673,1
1051675,1
1051676,1
1051973,95
1052,329
1052095,18
1052121,34
105219,384
1052585,162
1052588,161
1052673,3
1052684,191
10533,1
1053692,247
10537,7
1054217,133
1054460,20074
1054461,40
1054834,32
1054968,1
1055524,10
1055527,49
1055528,23
1055529,44
1055530,14
1055531,19
1055532,91
105559,399
1055684,1
1055750,15
10561,54
1056495,1684
1060,6
10616,25
106178,57
10620,1
10621,35
106284,1
1063,774
106331,26
106370,257
10640,45
10641,2
1064520,1
1064535,597
1064539,195
1064592,13288
10653,1
10654,1
106589,4935
106590,480
106591,13
106592,502
10662,423
10663,287
106633,28
106634,145
106648,2090
106649,1760
10665,1
106654,3316
10683,10
10685,35
1068978,373
10690,29
1069220,225
1069494,6
1069533,441
1069534,603
1069642,540
10699,254
107,387
1070130,1223
1070324,1
1071078,2217
1071080,1059
1071085,653
1071378,11323
1071380,13200
1071381,11093
1071382,6952
1071383,3274
1071400,228
1071488,23
1071503,20
10719,2
1072256,251
10724,7
1072463,174
1072467,150
10726,25
1072685,1058
107324,5
1073531,49
1073571,901
1073766,8
1073767,9
1073996,189
1073999,169
1074000,149
107401,2638
10742,34
1074308,11
1074311,878
1074428,3
1074467,1176
10747,17
1074864,10
1074889,814
1075,922
1075089,19
10752,7
1075399,93
1076,913
10760,1
1076255,358
107637,450
1076550,417
1076588,416
1076596,435
1076934,45
1077464,4896
10778,15
1077832,8
1077935,274
1077946,458
1078021,17
107806,32
1078471,153
1078773,56
1078904,3
1078905,872
1079,201
10796,1
1079985,272
1079988,1
1079998,41
1079999,34
1080068,266
1080223,2888
1080349,5318
108098,1
1081054,1
10814,55
1081646,115
1081866,232
1081940,44
1082704,274
1082851,599
1082931,197
1082933,361
10845,1
1084719,479
1085,326
1085406,1778
1085623,976
108619,52
10864,1
1086726,937
10868,1
1087109,1
1087448,481
1087482,3
10882,1
1088719,298
1088720,2
1088721,164
1088865,1
1088866,1
1088883,352
1089121,4
1089444,223
1089553,544
108980,1136
108981,2193
1090134,16
1090615,232
1091006,2720
1091046,10
1091494,394
109232,225
1093099,27
109328,13834
109376,1569597
1093787,29
1094,275
10942,53
1094249,22
1094342,226
1094466,2839
1094489,709
1094491,771
1094497,551
1094714,236
1094715,26
1094892,1810
1095076,2
1095774,81
1095900,846
1096243,355
109663,1
1096868,9
1096996,1
1096997,11
109790,1776
10986,30
10987,1
10991,1
10995,1
1100043,77
1101,5
1101443,4
11021,1
110319,137
1104322,464
1104324,417
1104326,265
1104446,1130
110456,9
1105099,7
1105101,17
1105107,171
1105108,90
1105110,388
1105112,41
1105113,42
1105114,139
1105171,1
11060,11
110662,266
1107,1
1108,298
11083,1
11085,15
1108595,760
11086,15
1108972,1
110932,7
110937,95
1109412,576
1109711,2
1109714,2
1109743,488
111015,1022
1110502,348
1110509,564
1110702,10
1111,21
1111069,399
111167,27
1111676,622
1111678,22
1111760,878
1112,373
11120,15
1112204,246
1112631,2
11135,48
1113547,10
1113728,27
11138,1
1114958,32
1114965,2971
1114970,1
11152,2
111527,312
11155,8
1116231,137
1116375,292
1116391,113
1116482,43
1117,825
1117313,867
1117319,696
11176,27
1117645,6167
1117647,337
111780,3768
111781,1125
1117941,13
1117943,88
1118,32
1118153,1619
1118379,157
111874,97
1118963,56
1118964,7
11191,16
1120045,279
112023,521
1121114,1242
1121121,459
1121267,1623
1121335,43
1121336,57
1121353,323
1121362,287
1121448,585
1121451,1077
11215,28
11216,26
1122214,193
1122247,202
112234,3055
11224,1
1122984,28174
1123016,233
1123251,160
1123269,186
1123366,480
1123383,110
1123384,306
1123519,343
1123754,19
1123863,155
1123963,27
1123964,20
11244,5
11246,33
1124626,22
1124835,2744
1124849,56
1124936,2
1124983,20
1124991,24
1125,1843
11250,28
1125411,363
1126,483
1126218,6
1126681,86
1126833,622
1126885,6
11269,15
1126950,37
1127122,31
1127134,273
11272,8
1127515,2
1127516,15
1127744,212
11280,35
1128071,52
1128151,499
1128330,60
1128331,68
1128334,44
1128398,4268
1128424,50
1129,145
11290,18
1129117,1
1129145,1
1129192,24
1129704,33
1129771,253
1129794,1838
113,105
11303,1
1130798,801
1130804,405
1130828,1
1130829,21
1130981,1
113107,8974
1131315,20
1131316,1
1131317,17
1131442,2
1131462,76
1131483,27
1131702,1
11318,15
1132496,107
1132497,124
1132501,25
1132503,78
1132506,30
1132508,2
1133022,1
1133363,13
1133546,385
113355,2615
1133568,420
1133592,142
113366,13
113370,2
1133849,118
1133850,2
1134435,335
1134687,966
113562,407
113604,21
1136177,422
1136178,189
1136179,7
1136231,7283
1136497,260
113653,196
1136534,71
1136880,25
1136941,189
1137095,1698
1137606,1540
1137651,8
1137745,57
1137801,1
1138308,31
1138382,8
1138383,17
1138452,566
1138490,1
1138822,911
1138871,2
114,501
114090,873
114102,17
1141132,1
1141133,5
1141135,5
1141136,197
1141137,64
1141138,53
1141139,3
1141141,29
1141519,1
1141625,1
1141660,1400
1141663,215
114186,394
1141883,390
1142394,200
1142511,803
114277,2987
114292,396
1143323,73
114416,1
114424,2
1144275,544
114430,14
1144748,574
1144888,165
114527,6722
1145276,545
114529,86
114615,156
114627,1
1146883,422
1147,682
1147042,2
1147044,25
1147094,52
1147129,95
1147137,19
1147144,1
1147158,4
1147786,107
1148509,254
114880,433
114881,1109
114885,1375
1149133,462
114923,16
1149952,39
1149953,66
1150,1
1150353,1
1150389,3638
1150460,16
1150461,266
1150468,790
1150469,411
1150475,37
1150601,17
1150615,1
1150989,9
1150990,1
1150991,83
1151001,18
1151116,101
1154756,318
1155071,48
1155084,1
1155096,448
11553,29
1155384,97
115545,63
115561,321
1155739,415
1156431,902
1156433,1432
1156769,14
1156937,598
11572,3
1157339,1
115778,637
1157947,40
1157948,73
1157951,95
115808,266
1158459,288
1158600,52
115862,2
11588,11
1159083,39
11591,9
1159195,6
1159202,23
1159204,2
1159327,98
1159491,60
1159554,302
1159613,259
115981,13
1159902,1
1159904,2
1159908,1
115992,17
116056,1
1160717,12
1160721,1018
1160784,54
116090,3175
116092,992
1160968,57
1161,7466
11617,22
116188,333
1161901,3
1161918,813
1161927,55
1161928,3
1161930,24
1161939,28
1161942,450
1162,4444
11620,23
1162083,5
1162290,18
1162306,2
1162393,1
1162668,371
1163,1
11631,5
1163399,28
1163617,518
1163708,1
1163709,29
1163730,798
1163739,2
1163740,30
1163741,19
1163742,3
1163743,65
1163745,1004
1163748,163
1164002,96
11642,16
1165134,2
1165151,15
1165892,222
1166018,776
1166130,109
11663,254
1166950,357
1167006,1038
1167629,14
1167634,54
1168034,3493
1168479,10
1168549,24
1168563,1
1170318,174
1170422,1
1170425,1
1170562,2348
11709,1
1171373,18
1171377,41
117157,367
1172196,1
1172562,31
1172567,214
1173020,1667
1173022,1747
1173025,333
1173026,1170
1173027,1502
1173135,19
1173263,936
1173270,13
1173273,43
1173280,58
1173283,42
1173284,71
1173288,40
1173297,144
1173741,6
1173748,17
1173749,12
1173757,2
1173762,20
11746,127
117541,17
1175631,1305
1175659,1
1175663,1
11764,25
1176422,16
1176492,1
1176514,42
1176533,150
1176536,283
1176587,1863
1176649,369
1176736,10
1177,1900
1177180,23
1177574,1118393
1177751,12
1177753,5
1178016,799
1178482,404
1178515,760
1178516,1084
1178537,164
1178541,155
1178778,2197
11795,14
1179669,455
1179670,17
1179672,4741
1179673,403
1179675,45
1179773,462
118062,1110
11807,1
118099,767
118101,748
118103,993
118109,423
118110,625
118163,1186
1182172,1
1182177,1
1182263,585
1182568,212
1182571,184
1183377,963
1183378,52
1183379,143
11834,66
1183400,99
1183438,304
1184,1030
11840,1
1184251,17
1184267,820
11855,27
118562,571
1185652,238
1185653,1381
1186,108
1186051,694
118613,253
11867,1
1187128,18
1187894,19
1188229,374
1188319,209
1188792,2
1188793,1
118882,1
118883,603
118884,23
1189303,359
1189310,156
118968,412
118969,5
1190415,219
119045,249
1190451,155
1190567,25
119060,904
119065,65
119066,2
1191062,200
1191300,674
1191459,4835
1191523,1415
119206,688
1192162,227
119219,1380
1192197,3131
119222,1
1192842,202
1192854,702
1193292,27
1193422,2
1193502,724
1193712,95
1193713,2800
1193729,893
1193806,7
1193807,5
1194154,24
1194159,1
1194971,105
1195072,47
1195085,11
1195373,7
1195464,1022
1195796,2
119602,483
1196022,263
119603,67
1196031,2578
1196094,898
1196095,3622
1196325,12838
1196647,2
1196835,24
11970,34
1197325,326
1197460,468
1197717,757
1197719,30
1197884,1319
1197951,25
1197952,1
1198013,75
1198014,3
1198114,601
1198136,51
1198137,55
1198140,94
1198232,136
1198329,1
1198449,234
1198451,1
119856,103
119857,19
119858,1109
11986,1
1198676,60
1198980,9
1199191,3
1199245,389
119977,286
119981,462
1200352,190
120045,203
1200792,1213
1200862,5
1200984,1
120107,117
1201292,44
1201294,128
1202450,120
1202536,21
1202537,44
1202538,67
1202539,122
1202540,101
1202785,849
1202962,1538
1203539,11
1203599,2
12041,1
1204178,12
1204252,2
1204516,12
1204517,9
1204521,51
1204522,1
1204528,1
1204530,24
1204531,3
1204533,19
1204535,21
1204539,27
1204540,1
1204542,13
1204543,4
12049,1
1205674,54
1205675,1
1205676,4
1205677,73
1205910,845
1206105,162
1206110,5
12063,17
1206557,43
1206559,1
1206566,1
1206777,74
120683,11874
1207075,235
1207504,105
120793,228
1208104,86
1208236,1
1208308,67
120831,1
1208320,165
1208324,229
1208342,64
1208622,1
1208658,1
1208660,2
1208918,29
1208919,802
1208920,878
1208921,680
120961,4
1209989,1785
1210884,226
1211280,2
1211322,268
1211326,1173
1211388,10
1211417,164
1211481,1
1211579,116
1211643,2
1211705,44
1212491,1573
1212546,274
1212765,231
121292,270
1213588,16
1214101,1174
1214179,211
1214230,13
1214242,494
121429,1
1214459,1
1214604,518
1214915,111
1215031,708
1215087,22
1215088,84
1215089,1086
12151,1
12161,2
12166,18
1216932,4968
1216962,564
121719,772
1217416,1
1217420,82
1217721,287
1217810,22
1217821,21
1217984,325
1218,1685
1218175,167
1218176,16
1218177,29
1218356,22
1218357,41
1218493,1198
1218494,253
12188,27
1218801,4027
1218933,166
1219,753
1219032,387
1219035,161
1219061,16
1219067,108
1219375,175
12198,27
122,264
1220028,1
12201,1
1220595,85
1220717,1
1221500,1766
1221522,331
12216,1
1222016,933
1222034,179
12222,1
1222338,18
12224,1
12227,1
122277,1424
12232,16
1223307,11
1223515,279
122355,366
1223562,1
1223566,282
1223567,103
1223569,197
1223571,138
1223573,97
1223574,189
122368,4630
1223802,190
1224,26288
1224145,83
1224146,111
1224147,61
1224149,21
1224150,1
1224153,98
1224162,290
1224163,189
1224164,349
122420,232
1224510,1
1224742,175
1224746,22
1224749,70
1225174,91
1225179,59
12253,26
1225780,56
1225788,14
1225790,1
1225800,1
122587,11
12261,8
12262,1
1226298,12
1226343,2
1226968,244
1227,135
1227557,1
1227739,552
1227812,1
12280,11
1228987,2011
1228997,25
1229186,1
1229205,17
122928,13
1229492,5
12295,18
1229512,153
1229621,1979
1229671,2
1229726,1272
1229727,196
1229751,29
1229752,76
1229753,70
1229756,470
1229757,1
1229758,65
1229760,43
1229784,1
1229786,1
1229789,40
1229792,1
1229831,614
1229908,1037
1229909,1139
1230253,2
1230341,841
1231072,1376
1231624,228
1231626,603
1231903,1
123214,1227
1232575,4
1232659,586
1232724,4
1233100,2
12332,1
1233488,16
12336,238
1233873,27
1234171,25
1234367,38
1234369,48
1234428,2
12345,59
1234603,8
1234679,339
1234701,23
12348,23
1234841,1871
12353,1
1235441,360
1235461,71
1235591,350
1235689,1
1235824,24
1235834,108
1235990,1358
1236,20087
1236000,1
1236179,774
1236391,1
1236398,13
1236406,13
1236410,1
1236517,167083
1236518,223455
1236608,2
1236908,21
1236909,42
1237085,688
1237364,23
1238,3676
123812,66
1238184,2441
123841,1177
1238455,26
123899,376
1239,21504
1239307,358
1239381,8
1239382,1
1239383,23
1239386,19
1239415,1151
1239567,1
1239783,233
12402,1013
1240471,319
1240483,67
1240708,16
1240980,128
1241371,4
1241583,7
12417,11
1241832,546
1241833,659
1241834,610
1241835,636
1241836,1003
1241859,430
1241860,462
1241865,574
1241869,744
1241878,388
1241884,498
1241918,18
1241933,43
1241935,148
1241957,1
1241978,3446
1241979,2330
1241981,3492
1241982,1846
1242087,17
1242088,137
1242091,65
1242094,1
1242096,2
1242097,28
1242102,16
1242106,16
1242107,189
1242108,17
1242245,186
1243,1871
1243578,5
1243584,30
1243585,56
1243586,19
1243591,32
1243595,35
1243602,281
1243607,30
1243612,36
1243616,42
1244,319
1244529,77
1244531,1564
1245,2324
1245469,418
1245471,310
1245526,303
1246,643
1246301,331
1246305,68
1246626,1069
1246651,1
1246955,329
1246995,592
1247,1078
1247114,23
1247189,22
1247726,439
12480,2
1248439,274
1248725,4
1248726,63
1248727,124
1249,660
1249101,271
1249468,2
1249469,2
1249470,23
1249472,1
1249475,3
1249477,2
1249526,3
1249552,439
1249553,504
1249656,30
1249658,25
1249665,1
1249667,1
1249668,76
1249933,2842
1250153,710
1250205,1357
1250231,1896
1250295,2172
1250520,1
1250539,274
12509,2
1252,869
125216,359
12524,35
125287,19
1253,139
12538,1
1254,1899
1254432,710
1255,1954
1255043,430
125593,376
1257021,2339
1257079,105
1258543,644
1259844,104
1259973,282
1260,334
1260251,63
1260626,150
1261031,1845
1261127,306
1261129,1
1261131,804
12615,1
1261556,453
1261657,26
1262350,52
1262452,264
1262462,82
1262470,262
1262513,1
1262515,16
1262517,1
1262522,19
1262533,54
1262535,21
1262537,3
1262538,3
1262539,16
1262540,3
1263,29
1263550,156
1263758,7
1263829,131
1263831,10
1263832,419
126385,1301
1263979,1
12643,25
1264700,1
1264898,1
1265309,290
1265350,532
1265445,1599
1265601,29
12657,81
1266446,8
1266451,26
126673,138
1266738,9
1266844,80
1266845,1498
1266923,385
1266925,330
1267000,27
1267021,2069
126738,61
126740,66
1267423,2665
1267562,283
1267753,38
1267754,87
1267766,168
1267768,214
1268,656
1268072,698
1268383,1
1268635,940
1269,209
1269028,1283
1270,409
1271752,11
1272942,23
1272943,3
1272947,10
1272949,13
1272957,14
1272959,26
12730,14
1273132,1129
1273173,19
1273266,69
1273541,159
1273709,11
1273711,1
1273713,16
1273738,125
1273739,11
1273740,2
1273749,4
1273750,1
1273753,4
1273755,1
1274,125
1274359,100
1274631,303
1275,492
1275971,222
1276220,1353
1276221,1359
1276227,754
1276229,830
1276246,1905
1276257,712
1276258,1580
1276259,908
1276282,19
1276647,230
1277257,869
1277350,535
1277649,15
12777,6
1278073,862
1278479,15
1279,12311
1279082,3
1279085,7258
1279460,12
1280,1915906
1280002,544
1280380,311
12809,22
1280938,1
1281,1553
1281282,1
12814,29
1281454,1
1281456,12
1281578,179
1282,5661
1282356,63
1282737,400
1282995,25
1283,62737
1283071,17
1283076,56
1283077,38
1283079,9
1283291,249
1284,1098
1284663,1
12851,1
1285382,29
1285583,300
1285589,24
1285600,31
128574,805
1286,2684
1286140,1
1286141,13
1286170,17
1286171,990
1286180,229
1286181,179
1286528,256
1287055,3473
1287066,26
128710,1
128780,393
1288,3816
1288122,43
128827,4322
1288313,80
1288484,150
1288494,313
1288636,395
1288970,204
1288971,3002
128944,517
1289591,74
1290,3649
1290427,27
1290428,2
1291379,2718
129138,1
12914,1016
1291540,113
12916,347
1291742,1234
1292,1403
1292033,203
1292358,1
1293036,853
1293037,139
129337,1080
129338,303
1293412,634
1293501,1
1293539,182
1293540,235
1293572,197
1293575,746
1293576,63
1293592,74
129394,105
1294,1203
1294143,263
1294262,1178
1294270,1082
1294273,206
1295,1550
1295140,65
1295366,296
1295642,827
1295826,203
1296,4179
12960,297
1296536,79
1296540,860
1296646,1
1296656,34
1296669,234
1296990,307
129726,15
1297617,101
1297742,637
1297793,2314
1298,213
129817,231
1298593,72
1298633,16
129875,51
1298851,544
1298881,409
1298917,1
1298971,46
1299,295
129921,511
1299291,7
1299429,15
129950,12
129951,10
129953,19
129956,1
129985,1328
1299895,1
13,17
1300,650
1300004,1
1300150,141
1300165,103
1300224,29
1300225,23
1300227,28
1300253,80
1300254,27
1300256,62
1300342,334
1300343,885
1300344,314
1300347,237
1300914,2148
1301,80544
1301032,110
1301098,44
1301279,26
1301280,170
1301283,151
1301915,1875
1302,8843
1302308,287
1302376,776
1302411,285
1302650,2
1302659,1265
1302863,29
1303,8272
1303019,1
130309,33
130328,62
13035,1012
1303518,329
1303590,872
1303692,279
130371,13
1303921,716
1304,13691
130453,142683
130454,25774
1304873,1544
1304889,52
1304890,82
1304922,16
130499,31
1305,10457
130556,20
1305598,1
1305708,22
1305716,1
1305849,25
1306414,1
1306419,2
1306421,1
1306519,2465
1306993,47
1307,8292
1307427,735
1307442,1552
1307443,2556
1307444,811
1307761,890
1307763,293
1307800,9
1307804,1
1307832,806
1307833,1109
1307839,2690
1307954,33
1307956,87
1307957,62
1308,3537
1308859,1
1308863,31
1308980,1
1309,2404
1309411,110
1309583,50
1309806,6
1309807,252
1310,1379
1310115,10
1310165,44
1311,3893
131112,268
1311759,1
1312072,4132
1312183,418
1312369,275
1312872,3
1312873,1
1312904,29
1313,44270
1313172,227
1313290,38
1313291,23
1313292,1606
1313293,17
1313294,16
1313295,235
13134,241
1314,4346
1314868,23
1314869,1064
1314974,51
1315262,1
1315283,926
131567,2609394
1315974,339
1315998,558
1316254,62533
1316408,6266
1316409,236
1316410,106
1316411,4424
1316412,681
1316414,382
1316444,743
1316593,899
1316596,2077
1316911,2
1318,2528
1318466,2041
1318743,541
1319,26
1319510,114
1321939,129
1321940,31
1321945,18
1322246,569
1322345,1
1322347,1
1323375,2150
1323523,14
1323528,1
1323661,1
1323664,267
1324350,2181
1324352,2823
132473,552
132475,189
1324796,113
1324931,18
1324932,33
1324959,151
1324960,51
1325090,255
1325095,306
1325107,399
1325115,148
1325564,220
1325724,62
1326,1422
1327635,200
1327935,43
1327936,1
1327956,26
1327968,1
1327970,27
1327971,68
1327972,46
1327974,16
1327976,2
1327977,44
1327980,1
1327981,54
1327982,2
1327983,78
1327985,40
1327988,17
1327989,98
1327990,49
1327993,46
1328,3982
1328029,32
1328030,89
1328306,26
1328314,148
1328324,21
1328859,18
1328866,41
1329,1303
1329200,25
1329402,313
1329907,11
133,45
1330043,214
1330070,20
1330330,742
1330521,26
1330545,3
1330547,419
1331042,43
1331258,259
1331671,28
1331682,270
1331736,1
1331744,23
1331910,302
1332075,373
1332080,213
1332188,1348
1332248,3
1332264,230
1333523,156
1333534,650
1333848,47
1333996,185
1334,549
1334052,24
1334054,1
1334078,18
1334082,1
1334187,77
1334193,350
133448,119
1334564,3
1335,2911
1335048,365
1335053,35
1335061,160
1335230,20
1335613,180
1335626,1
1335638,10
1335757,176
1336,576
1336748,1084
1336749,1843
1336794,1849
1336795,1357
1336796,2337
1336802,1116
1336804,3318
1336806,559
13373,17
1337877,1
1337936,1619
1338,2607
1338011,398
1338032,35
1338034,55
1338035,38
1338368,1443
1338518,41
1338689,41
133925,44
134,304
1340,2670
1340425,285
134047,9
1340495,50
1340709,1
1340750,1
1340769,3
1340801,1
1340810,99
1340812,50
1340824,1
1340829,1
1340830,1
1340842,1
1340847,163
1341,1784
1341656,1
1341692,606
1341694,30
134287,1300
1343,1382
1343071,280
1343077,84
1343739,458
1343901,11
134394,79
13442,186887
13443,172140
1344584,38
1344959,1106
1345,1068
134534,889
134536,310
134537,355
1345661,20
1346,1428
134601,285
134623,40
1346287,162
134632,1
1346611,189
1346614,18
1346765,1
1346772,1
1346788,1
1346829,29
1347340,2
1347342,3136
1348,1531
1348114,1216
134813,1
134821,1108
1348584,854
1348585,1005
1348623,463
1348660,30
1348662,365
1348774,241
1349,1945
1349409,399
1349410,811
1349754,1416
1349767,896
1349785,376
1349819,263
1350,5273
1351,6704
1351702,1
1351735,14
1351755,1
1352,6105
1352355,1
1352356,109
135246,27
1352936,341
1352940,409
1352941,316
1353,382
1353016,29
1353243,686
1353976,863
1354,1818
1354240,15
1354275,259
1354302,217
1354304,789
1354498,18
135461,294
1354732,81
135487,454
1355015,260
1355100,38
1355330,3293
1355477,372
135569,1316
135575,416
135577,495
135613,8
135614,296
135616,136
135619,19
135620,1
135621,167
135622,1136
1356852,621
1357,682
135719,207
135720,3
135727,688
1357279,300
1357287,38
1357289,59
1357292,38
135740,322
1357704,5
1357714,78
1357715,15
1357732,1
1357915,330
1357916,96
1358,3382
1358004,1
1358027,155
1358410,17
1358807,3
1359,3044
1359184,200
136,5
1360,2695
136084,4
136098,94
1363,1860
1364,1427
1365176,455
1365186,2
1365188,22
1365647,33
1365648,1
1365649,14
1366,1246
136609,178
1367203,167
1367477,1196
1367491,885
1367847,290
136841,97
136843,706
136845,631
136846,41
136849,924
136857,318
1368616,13
13687,297
13689,135
13690,607
137,23
1370094,14
1370126,1
1372,1530
1374,394
137443,14
137475,1
1375,39
137545,207
137591,1237
1376,769
1377,558
137722,442
1378,525
1379,14454
13792,3
1379270,282
1379690,7
1379702,735
1379715,1
1379722,22
1379725,1
1379870,1305
1379909,1106
1379910,1012
138,2533
1380360,323
1380361,1
1380432,193
1380566,8152
138072,1270
138074,1215
1380908,25
1381081,519
1381115,108
1381124,2
138119,623
138184,71
1382279,2
1382510,84
1382922,76
1382923,7
1382924,40
1382925,3
1382926,41
1383059,1
1383885,1740
1384061,149
1384459,133
1384461,1
1384484,275
1385,5846
138532,113
1385385,171
1385591,131
1385592,110
138563,114
1385663,475
1385664,562
1385727,15
1385938,16
1385939,1
1385940,51
1385942,1
1386,27491
1386004,2
1386087,14
138677,3
1386967,2
1386968,218
1387353,482
1388,149
1388749,340
1388750,169
1388751,269
1388752,355
1388753,1403
1388755,1288
1388758,30
1389004,273
1389005,397
1389011,194
1389192,37
1389489,196
1389713,284
139,738
1390,1422
1390185,1038
139021,249
1390395,164
1391223,46
1391428,26
1391432,1
1391455,1
1391653,316
1391654,441
1391726,1
1392,683
1392005,417
1392388,1
1392500,1
1392507,191
1392837,1
1392858,1
1392877,441
1393,2420
1394,49
1394180,36
139438,541
1394889,136
1395516,207
1395570,80
1395589,129
1396,12673
1396826,208
1397,3829
1397108,180
1398,1801
1398490,34
1398491,27
1398507,1
1399029,1
1399047,1
1399115,187
1399942,32
140,1871
1400053,1869
1400387,878
140052,43
1400867,128
1400868,10
1401,600
1401243,22
1401251,10
1401254,1
1401256,31
1401328,1150
1401639,19
1401669,35
1402,993
1402135,302
1402210,111
1402861,3338
1402875,14
1403316,791
1403336,159
1403338,120
1403390,3
1403449,6
1404,4086
1404245,168
1404367,315
1404768,306
1404864,261
1405,4052
1406,3926
1406343,15
1406512,784
1406780,1
1406781,2
1406783,1
1406785,2
1406790,28
1406791,73
1407053,2
1407064,3
1407071,1407
1407499,138
1407647,59
1408,3065
1408137,29
1408144,18
1408159,255
1408160,856
1408176,19
1408178,1
1408186,149
1408189,286
1408204,101
1408206,27
1408224,56
1408258,1
1408268,26
1408281,929
1408283,87
1408284,718
141,222
1410331,23
1410383,1041
1410384,89
1410467,20
1410605,79
1410606,910
1411095,5
1411117,434
1411621,667
1411887,1
1411902,186
1412457,1
1412562,3
1412834,2
1412840,19
1412875,36
1413214,33
141451,747
1414655,5
1414738,1
1414739,5
1414854,603
1415146,7
1415147,2
1415165,3
1415166,424
1415568,306
1415629,2
1415630,18
1415657,338
1415773,650
1415774,1830
1415775,1993
1415776,30
1415784,93
1416009,1
1416011,18
1416012,4
1416334,14
1416627,410
1416741,92
1416753,375
141679,1481
1416803,317
1416806,347
1416914,13
1416915,18
1417985,59
142,266
1420599,27
1420916,374
1420917,734
1421,3140
1421067,190
1421338,40
1421430,143
1422,463
1423,4346
1423138,22
1423143,453
1423145,78
1423720,1217
1423721,457
1423723,363
1423732,210
1423778,1170
1423822,96
1423823,50
1423833,17
1423892,1107
1424294,3019
1424613,1
1424653,992
1425364,1
1426,1273
142649,1257
142650,1151
142651,776
1426844,33
1427364,898
1427366,140
1427368,17
1427371,20
1427374,53
1427476,2
1427984,939
1428,9348
142843,27
1428454,1138
1429044,48
1429244,102
1429759,1
1429794,81
1429905,16
143,1084
1430,7
1430440,55
1431246,349
1431546,475
1431547,37
1432,23
1432056,3306
1432059,61
1432060,49
1432061,23
143222,320
143223,2359
1432652,1
1432656,156
1432792,328
1432847,1
1432848,16
1433126,1910
1433287,343
1433288,102
1433289,350
1433513,11874
143387,1974
1434011,291
1434072,287
1434099,674
1434100,1159
1434102,145
1434103,231
1434104,599
1434106,103
1434107,2223
1434108,179
1434109,1
1434110,2056
1434111,1452
1434113,174
1434114,188
1434115,201
1434117,169
1434118,492
1434119,336
1434120,384
1434121,180
1434123,709
1434191,294
1434214,424
1434215,347
1434319,61
1435044,1
1435045,160
1435056,64
1435069,1440
1435356,27
1435372,1
1435411,33
1435607,163
1435972,44
1435974,52
1435981,84
1436299,1
1436725,26
1436889,30
1437000,26
1437010,409835
1437126,1
1437183,598579
1437197,7644
1437201,528874
1437360,1068
1437364,69
1437449,12
1437453,246
1437605,148
